segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-45.14466,-16.63816,-37.64417,8.656725,-0.8782835,3.659233,-18.07309,-31.1301,-17.86745,1.314349,48.04399,-3.573153,-29.04627,17.77736,-102.0711,-25.92215,3.951894,-7.187044,33.53739,17.74433,12.93427,-31.5178,-23.1231,-12.76104,-37.49905,-40.77266,-8.430781,1.033697,-37.56331,-85.97412,1.80999,-25.25428,4.396767,5.188118,-2.082577,24.75095,-45.39333,-4.742947,-3.766509,9.266933,-33.09091,-44.22168,-70.77178,2.126655,-31.38706,5.583821,3.978995,7.627325,9.052502,36.55922,3.399033,20.89281,36.30096,-7.331762,15.60611,-12.93308,25.53226,3.518498,-5.746349,1.235526,41.69393,2.904772,15.11948,6.576041,TASK4T1
-36.14775,-21.83312,-40.31496,11.44333,-5.298677,0.01983503,-16.01543,-31.5486,-29.28397,-5.039695,38.46302,-17.28702,-43.47928,0.9603407,-103.1455,-35.85975,-8.586333,-15.96686,30.52577,10.45761,5.247725,-26.76839,-32.32987,-23.25442,-21.41927,-51.06256,-19.96144,-20.04982,-40.75482,-83.72697,1.168857,-34.35165,-3.189913,-6.263918,-14.43968,17.14012,-46.895,-28.16517,-5.467973,-12.38707,-42.83898,-52.94671,-67.42823,-7.006475,-31.52122,-7.360788,-3.212693,-1.588755,-3.998258,24.56769,-16.25033,4.567284,20.30573,-10.50778,3.792028,-38.45828,6.822643,-17.46237,-31.66518,-29.08439,12.6035,-30.40571,-18.24282,-47.45477,TASK4T1
-46.95354,-33.28901,-54.15499,-3.880611,-16.53724,-11.57767,-19.90428,-34.43174,-35.71605,-14.749,20.09719,-32.75728,-50.35051,4.565859,-118.9681,-38.0381,-17.16114,-23.3454,12.99608,-3.275292,-11.36999,-47.57057,-35.28929,-20.19096,-39.19284,-54.39065,-20.70579,-16.34459,-29.31688,-97.61401,2.112463,-37.19292,-7.267858,-14.25372,-22.35153,6.52937,-58.62659,-25.23968,-11.63266,9.562359,-29.50296,-64.45522,-67.93792,-25.44159,-34.71776,-16.91477,-11.2032,-9.711945,-11.87775,24.12135,-23.0566,-13.34244,14.0205,-12.89466,-11.06173,-48.13861,-7.558017,-22.09138,-30.11462,-26.50279,9.91653,-30.50846,-17.24552,-43.52615,TASK4T1
-41.15564,-30.94115,-61.766,-10.42159,-17.85487,-9.221575,-23.14157,-18.97792,-25.80053,-11.70262,17.38771,-21.72858,-42.57189,5.012108,-105.1084,-21.76837,-9.232604,-17.77098,13.24483,7.258151,-2.1665,-39.96197,-31.36069,-13.398,-37.97758,-51.16106,-27.33227,-10.01099,-29.3358,-73.88368,9.601473,-25.15219,-12.34228,-16.50102,-27.64013,7.738583,-59.4055,-4.599687,14.19449,5.545632,-21.82387,-60.60735,-54.8078,32.56732,-12.76987,-11.47638,3.78305,9.920668,0.8815809,35.75579,-4.949865,4.989902,27.26505,6.081103,-0.9027023,-26.69679,5.627488,-6.038145,-18.4301,-9.064133,34.30142,-9.220858,5.927857,-4.732017,TASK4T1
-43.96772,-38.51223,-59.92643,-17.17094,-20.29123,-10.69922,-26.60177,-29.67692,-36.45269,-19.93335,5.357086,-22.32818,-52.06417,-2.215596,-110.8188,-36.16051,-21.44966,-27.69301,6.521508,-7.25475,-8.984565,-50.06461,-42.03405,-54.83497,-37.34207,-52.89476,-29.58644,-12.10139,-39.62115,-77.45464,-3.903226,-30.44587,-13.20289,-21.99235,-35.82721,4.67458,-53.26438,-10.71095,7.687519,-7.404001,-18.03208,-59.80694,-44.35908,-0.8750703,-23.64427,-18.78012,-2.649967,2.679012,-5.531338,23.31351,-17.71596,-7.73603,11.34438,0.425184,-11.33525,-41.04057,8.144961,-18.3696,-35.62822,-36.48373,30.51047,-22.38151,-19.91011,-25.54354,TASK4T1
-33.54323,-27.17757,-62.36511,-9.661131,-23.98935,-10.22879,-30.32013,-18.40618,-35.4047,-13.01699,4.748863,-25.91846,-49.6155,-0.2797219,-107.8107,-29.58755,-16.08113,-30.04379,-4.802082,-11.27802,-24.67552,-26.76799,-29.18357,-11.70491,-9.989377,-43.34988,-22.64475,-17.40366,-46.33925,-71.21793,8.848655,-22.93981,-13.00924,-24.82858,-33.95893,-2.784691,-65.15239,-14.06793,27.0611,-5.813426,-6.115656,-72.05652,-38.76435,-0.5140704,-24.37561,-31.44513,-20.24401,-8.110883,-27.88606,10.2376,-36.67372,-28.95625,-3.948607,-3.891304,-21.27831,-74.32079,-21.99553,-46.94364,-56.07131,-50.515,-11.94757,-62.59534,-45.01457,-86.08032,TASK4T1
-37.97853,-43.43509,-75.70119,-34.23998,-40.52445,-28.26796,-37.73496,-23.81138,-55.27016,-31.90941,-16.03718,-52.26382,-60.50817,-13.6004,-124.8479,-50.86253,-36.85435,-40.33568,-18.29547,-26.40519,-38.12291,-42.72668,-32.08371,-25.8533,-42.91011,-52.71053,-32.15423,-31.84112,-35.89383,-75.31657,12.10551,-32.99798,-17.46004,-28.96783,-38.65914,-9.294726,-67.96796,-19.03812,28.87981,-3.253587,-13.53383,-62.36107,-23.93172,15.74025,-11.03535,-23.1088,-0.3880272,2.74657,-13.88909,27.88162,-20.00863,-13.1721,14.50847,16.38037,-17.76715,-37.96961,6.155132,-20.79464,-25.36973,-32.38817,23.21228,-19.90229,-5.6741,-12.40063,TASK4T1
-37.78078,-41.66549,-71.56263,-25.04722,-27.48832,-14.40563,-34.59777,-18.3805,-42.02984,-23.03864,-10.89057,-35.377,-59.39122,-10.54805,-110.731,-38.62286,-26.18102,-29.11006,-5.734252,-14.52403,-24.52905,-41.11563,-33.41979,-31.82026,-27.45841,-54.38589,-30.5401,-15.75701,-42.89407,-59.29235,6.922964,-24.82978,-16.49659,-24.55443,-42.33143,-3.04956,-63.158,-15.11895,30.15319,-2.546247,16.6437,-58.97688,-19.69437,1.923157,-19.17945,-27.60555,-5.311539,1.779475,-13.70853,20.99995,-28.81248,-20.76092,-4.471337,7.76231,-24.94642,-49.42594,-8.173245,-29.78638,-42.07594,-45.5841,15.8744,-34.88427,-35.29212,-43.42907,TASK4T1
-27.52813,-30.86027,-59.89499,-22.56829,-26.68254,-9.893107,-23.0496,-11.48178,-38.06656,-17.59595,-13.85105,-25.91915,-48.84389,-11.31427,-113.9536,-26.64674,-21.6087,-36.33268,-10.50139,-17.21795,-28.36837,-38.20684,-32.41478,-33.69872,-22.63041,-47.10516,-31.00532,-15.25633,-26.69247,-59.49344,9.436642,-13.86508,-16.88944,-31.07092,-42.97073,-1.39329,-69.11394,2.445412,38.98458,-2.147881,3.098083,-68.98177,-22.58512,22.19284,-12.28112,-29.28652,-5.562987,4.604572,-18.2429,23.14566,-23.40291,-16.64365,-1.743398,18.54101,-28.16339,-36.22332,-0.7344896,-25.72163,-39.12628,-33.09384,25.48791,-24.19154,-18.8296,-16.59342,TASK4T1
-29.06674,-37.73167,-63.19323,-34.79799,-42.15418,-23.03181,-36.96399,-23.16383,-46.97604,-28.3532,-16.01257,-37.98382,-54.78142,-15.52771,-114.7501,-38.20737,-32.5217,-41.63597,-23.92714,-31.12311,-46.21581,-47.4977,-39.4889,-37.20089,-21.72528,-46.43726,-35.95098,-25.80708,-37.77156,-44.28888,23.55302,-14.91367,-21.39634,-37.92583,-43.92804,-15.73837,-84.82941,-5.38564,53.00148,-9.323469,9.231756,-57.79205,-11.30505,10.14853,-16.26303,-28.78055,-15.96413,-4.832502,-29.02501,12.60474,-31.70074,-25.90402,-8.120728,9.427297,-35.57708,-62.59956,-7.235574,-41.15041,-54.28099,-43.00956,0.7315738,-49.17376,-40.6674,-55.47077,TASK4T1
-32.19957,-40.60822,-65.48958,-36.07684,-39.03049,-21.10525,-44.61885,-21.75282,-49.35089,-29.17761,-21.15154,-38.27243,-64.14088,-21.83176,-121.7476,-47.05462,-29.15224,-41.91595,-25.80834,-28.25441,-45.62647,-18.8203,-25.24049,-26.22885,-13.20556,-46.63136,-28.60764,-22.48235,-42.84907,-48.72586,3.019517,-25.78171,-18.92219,-30.34398,-49.37476,-17.00524,-87.39009,-23.59465,43.99788,-22.03272,4.433138,-72.27327,-5.992423,11.33695,-25.40307,-27.39262,-14.28395,-8.339424,-25.60743,10.35513,-34.03392,-27.57461,-4.268809,19.52661,-31.68749,-48.31873,-7.636153,-34.77772,-33.69133,-36.24852,5.761527,-35.35044,-25.23387,-37.54956,TASK4T1
-27.14281,-36.78036,-56.90414,-26.21807,-28.67417,-12.00768,-39.76411,-23.53866,-53.50186,-21.01349,-11.57986,-31.72545,-48.37191,-13.91693,-125.1332,-49.19001,-20.14363,-36.99792,-12.50947,-20.75747,-34.56256,-46.89434,-34.5408,-25.69286,-29.45279,-51.95066,-29.67423,-25.28737,-66.6614,-56.20684,19.84419,-14.41249,-16.88848,-29.38212,-35.46807,-6.095466,-77.41071,-6.096503,44.64518,-13.22318,0.6790308,-55.45195,-10.77393,9.475887,-26.0753,-19.45466,-6.962484,-2.529158,-27.00805,9.526102,-28.61569,-22.49222,-9.374237,31.14758,-30.13526,-46.31735,-5.105506,-30.8771,-30.26209,-42.43197,7.883564,-30.56631,-22.07244,-25.29606,TASK4T1
-42.5537,-42.39479,-57.2389,-32.45258,-36.71369,-20.32087,-22.68067,-31.07151,-59.95482,-29.857,-16.01847,-38.70836,-47.39138,-25.95844,-121.0747,-47.29283,-34.61953,-44.34833,-17.90582,-33.80628,-36.08281,-28.01726,-27.58016,-17.62839,-27.14759,-53.37477,-29.87537,-19.96379,-19.01193,-57.96074,3.872422,-18.02028,-18.84555,-27.91853,-30.82106,-4.264969,-71.77715,3.337802,35.3137,-4.507533,4.599387,-52.01751,-15.57298,5.568566,-37.59014,-23.3979,-20.69765,-8.253662,-35.27039,6.515878,-28.83558,-25.61551,-16.17589,14.76805,-42.39062,-46.44933,-5.154674,-32.75384,-40.82545,-42.15261,10.02342,-34.94063,-36.02187,-35.99123,TASK4T1
-32.75221,-29.74176,-52.46776,-23.0372,-25.90188,-6.458522,-30.58617,-23.59223,-39.72481,-14.55295,-4.790294,-25.64572,-42.53247,-15.22269,-117.8996,-34.27396,-11.8393,-36.22745,-14.44289,-13.98535,-32.00217,-51.32638,-42.11291,-60.37017,-26.39965,-52.37503,-27.60378,-15.4544,-26.77559,-46.2146,6.397277,-7.291445,-13.91895,-24.27093,-33.04531,-7.15418,-90.44831,-9.185057,36.98589,-20.81356,1.047767,-66.95266,-24.48137,36.46753,-43.80628,-17.03173,-26.34876,-7.211664,-25.64215,15.64396,-28.25159,-13.74787,-1.033698,25.83189,-29.21502,-46.27317,-2.10555,-31.85338,-26.19658,-20.43797,-0.4261642,-33.84528,-22.14752,-33.08666,TASK4T1
-27.76705,-36.35204,-38.77964,-29.09101,-31.2511,-10.87871,-34.76072,-35.62577,-51.23273,-28.80164,-2.759348,-29.14603,-49.6669,-26.6669,-133.7217,-50.87974,-23.11804,-43.52861,-20.88136,-25.57362,-36.23987,-40.07618,-40.57004,-20.489,-37.1963,-57.65705,-35.72559,-25.29613,-53.46943,-50.75684,3.349408,-21.7826,-27.21965,-35.5408,-35.47698,-11.24275,-93.01787,-14.72386,31.90775,-18.04419,-39.41652,-46.95915,-8.980717,-18.03967,-29.30624,-15.96054,-2.046023,3.15184,-27.54303,9.259079,-24.5097,-25.76214,-2.886995,28.58638,-33.25355,-30.96015,4.007135,-20.65412,-19.29205,-24.68145,23.09059,-14.51706,-12.31165,-5.632955,TASK4T1
-51.18806,-43.11706,-48.39463,-25.25028,-24.86882,-5.901236,-22.27781,-36.22734,-56.04422,-18.79891,2.347618,-26.23603,-33.07314,-10.34153,-116.2465,-46.18369,-10.45608,-40.76109,-4.747009,-12.33773,-16.93375,-28.96807,-30.64455,-22.81205,-17.8382,-46.84089,-19.33689,-13.05877,-44.36534,-53.85762,4.465662,-16.13812,-13.12082,-17.54578,-18.03832,0.7928838,-72.81357,0.5507305,32.40078,-18.73416,-2.468286,-63.87394,-24.06973,15.08944,-56.23804,-7.55583,-19.88053,-11.7063,-36.96184,-2.648903,-27.77398,-23.1874,-4.873255,26.95009,-35.94415,-60.38201,-10.67906,-34.14916,-18.60348,-40.21092,-11.8342,-39.57266,-29.31856,-45.25651,TASK4T1
-37.11974,-32.29696,-44.05692,-21.36373,-24.5005,-9.508631,-27.41399,-34.83368,-53.13154,-19.78321,3.638923,-31.25584,-33.63934,-21.47899,-128.3855,-62.49414,-17.74756,-38.90047,-14.94165,-19.11963,-15.46826,-38.10929,-31.59263,-27.95685,-48.28338,-56.21629,-24.48855,-19.95663,-36.74866,-63.81932,-13.52926,-21.58879,-18.10073,-24.07894,-11.4796,-5.994658,-87.22023,-15.21831,16.63942,-24.54325,-32.12047,-64.88605,-26.70728,7.98556,-68.80911,-22.18397,-37.01576,-21.12777,-48.98763,-8.220428,-37.19038,-30.34111,-14.45542,14.65578,-43.35403,-63.26772,-21.97256,-41.58853,-26.30228,-44.87632,-22.7727,-48.17536,-25.82507,-44.73369,TASK4T1
-52.90746,-45.58011,-50.44733,-24.45083,-26.12992,-10.61706,-24.88389,-45.22325,-60.97393,-29.14965,-1.805504,-33.23022,-44.95973,-29.98085,-124.541,-51.90722,-22.28607,-47.15747,-16.98551,-25.74225,-18.08612,-41.42377,-42.34004,-30.60045,-39.70835,-66.65665,-25.65667,-13.38485,-37.59421,-73.04111,-17.24169,-16.1247,-18.09978,-18.70248,-5.917553,4.137747,-73.91151,3.42669,7.921778,-9.417207,-48.56466,-42.039,-31.14688,5.740243,-58.94329,-4.000014,-23.60094,-0.8072568,-27.41253,12.16202,-20.37711,-14.5514,11.21327,40.54311,-22.91434,-34.75554,7.179031,-16.17543,-3.209493,-24.12129,22.11453,-11.93874,-9.65044,-10.41001,TASK4T1
-49.20801,-22.68568,-25.39111,-8.170715,-6.986528,9.312963,-9.064226,-23.49608,-30.65552,-1.381948,30.44653,-14.92554,-17.32478,-8.220611,-105.0414,-29.99907,8.891369,-24.00702,2.455556,10.0869,8.758831,-30.56266,-35.94717,-26.79794,-36.23819,-35.02127,-7.650327,-0.9153978,-16.07874,-36.34094,12.68683,0.2534844,1.530484,1.52792,8.680824,18.60742,-70.85882,-13.12682,32.48483,-12.29893,-13.28497,-58.24565,2.8141,14.98321,-31.21742,-6.368788,16.86661,25.08017,-11.71145,18.41209,-8.46067,-13.54566,11.03625,29.78868,-36.51521,-32.22543,8.783911,-14.89147,7.762156,-29.36378,7.066489,-19.32118,-16.20247,-27.7307,TASK4T1
-22.50569,-26.61913,-27.38421,-9.995369,-10.48064,5.699382,-15.92587,-23.31243,-45.58974,-17.78069,11.59335,-27.06474,-29.85242,-25.73162,-110.5221,-50.85017,-14.09994,-45.5199,-16.5853,-16.70519,-2.298257,-49.46037,-33.26345,-35.09928,-49.12477,-58.75571,-26.08116,-16.73053,-39.0286,-68.89216,-28.7916,-31.23832,-32.93395,-29.17255,-13.88889,-4.967246,-79.12392,-15.28122,1.477152,-32.16823,-65.03948,-82.34994,-44.24126,-22.87526,-83.70845,-27.05775,-37.76094,-23.35664,-59.71646,-11.88684,-47.11202,-42.14078,-8.825605,3.186229,-40.67534,-77.25294,-33.35165,-47.83829,-18.85449,-45.93996,-23.05395,-48.3908,-27.77641,-36.73427,TASK4T1
28.70173,24.58914,19.29468,12.01945,17.55599,81.50304,1.373215,30.48612,70.90066,24.83235,17.22412,17.25196,64.39434,21.36773,70.70013,73.64142,17.25096,37.8034,53.61944,13.37461,55.08839,-11.80735,36.95386,-2.137555,23.51265,-43.0529,26.30124,24.2106,26.78327,27.40182,13.6093,16.20477,29.931,31.17667,79.71387,21.5011,50.62957,15.74796,-34.09201,22.35067,9.823443,75.49316,9.072358,67.46819,-5.902218,33.2709,-49.49313,14.39991,-7.699359,3.418951,20.42836,-4.39267,2.410561,4.937343,32.47034,62.36538,54.58475,4.282403,-17.32241,-7.266596,-22.542,12.36819,29.91605,17.07886,TASK4T0
-3.298421,13.72875,13.52383,4.019731,4.896133,76.70518,-20.62725,17.9423,58.03193,11.03563,-4.61655,5.619455,45.49588,4.147215,61.44603,51.67212,2.063241,23.25181,31.73753,-1.940508,31.31557,-9.26727,25.73931,-0.3365746,2.324638,-35.028,19.40216,11.95321,8.416333,20.03274,9.541829,15.46697,18.54936,21.94903,71.40909,16.32094,59.14724,-5.497647,-49.46898,-1.789678,6.575501,52.64265,17.51393,35.14597,-9.986962,22.25146,-47.34939,13.60854,-10.78426,-0.5813831,15.84536,-5.137455,-10.48687,-11.87518,35.23703,71.87533,57.10608,3.543436,-17.03174,-19.89824,-14.14111,15.78741,22.63814,33.87659,TASK4T0
18.32756,7.850874,1.127429,-7.114506,-3.178118,62.58429,-19.48391,19.54999,50.74051,2.039865,-7.68067,-2.650804,48.56168,-2.731014,59.88858,42.20316,-3.656925,8.067806,25.55985,-13.49581,24.96427,-3.379253,19.00758,-7.738668,2.791871,-46.55783,6.955774,3.285587,-1.55946,10.0192,15.30326,3.242805,11.20571,12.69218,56.50363,5.260318,41.02918,0.214785,-55.41115,6.329233,-9.500815,35.17668,9.052786,44.37906,-9.162996,12.96854,-41.31202,14.11018,-16.0577,-3.380944,12.83855,-15.87831,-17.61565,-12.03711,20.18791,66.18092,53.4635,-7.054596,-25.21779,-11.1951,-18.97347,-0.539435,8.840377,-1.406998,TASK4T0
-1.338627,1.316414,0.6575125,-14.38168,-8.339237,57.71734,-27.07418,21.64456,48.37181,-4.003361,1.379809,-2.963158,39.34372,-2.910267,60.98579,32.96988,-8.460987,6.839295,23.72159,-3.145996,37.83641,-17.30883,19.72342,-8.981977,-6.753251,-43.53542,11.98689,10.11639,-7.157147,3.711744,18.16427,10.07308,19.45156,20.26111,63.10812,9.547956,55.81135,9.84651,-47.24834,12.50374,0.7350175,71.78182,6.565543,30.53081,-23.1139,23.33886,-64.95522,-4.397301,-26.20279,-9.113493,5.762856,-17.11089,-16.19786,-16.69126,14.36754,40.14076,44.38736,-9.959105,-38.38594,-14.75937,-38.64546,-5.78559,6.378704,-2.917204,TASK4T0
17.41996,17.31342,18.32373,1.726938,1.172136,73.03556,-20.66061,26.65247,60.39045,7.893044,3.293761,-2.944424,50.46502,3.323727,67.98985,37.93813,-4.127685,23.28304,24.97615,-10.45077,30.68724,-20.4456,22.241,-32.43296,-12.02499,-40.44869,10.58789,16.13217,2.235203,10.85391,0.5801829,5.762089,10.42455,11.07769,52.22576,4.788408,42.27308,0.5999696,-46.34872,14.98969,2.811081,48.15579,10.24298,40.5407,-21.31908,11.73693,-46.56543,0.3740785,-30.28478,-15.23535,0.09431221,-21.87708,-21.57873,-25.10243,2.521159,43.48367,42.52151,-15.04552,-42.9605,-25.41865,-28.64259,-0.4396016,8.66922,16.27709,TASK4T0
-12.13813,-5.746686,-11.28128,-26.39146,-19.29243,53.86473,-42.73959,7.70126,27.63267,-18.09743,-21.46945,-22.80045,34.39049,-15.04274,51.5399,17.64817,-23.35341,0.7343345,4.581889,-28.60159,8.560924,-11.65073,21.14373,8.517562,-2.011191,-45.6349,6.195333,1.704768,0.5664524,-3.017461,-15.26979,-3.655298,6.155498,7.105341,49.51001,11.86398,54.15241,10.36079,-54.14985,3.000047,-6.757597,39.68879,4.605853,31.98121,-39.64071,1.738916,-60.89804,-16.06295,-40.34273,-19.48592,-12.72602,-35.92083,-30.53738,-48.80003,-5.939199,30.70361,24.64435,-32.33551,-57.61449,-43.44007,-41.78635,-21.3284,-12.65099,-5.093427,TASK4T0
-9.758424,-9.816041,-19.51624,-26.09391,-20.41444,48.09741,-42.57247,-0.412524,25.12348,-22.02161,-17.50698,-26.1362,35.40091,-8.913074,38.71134,5.083062,-30.27735,-18.8776,0.2591374,-35.029,-2.668811,-20.76974,10.81599,-17.69661,-18.57146,-56.24047,-0.5043438,8.154892,4.674054,-14.89717,-0.3638115,-13.50071,-6.60459,0.2091238,46.25131,6.203878,43.36948,10.00979,-56.14217,15.59142,-26.77394,72.85223,0.1114925,6.189605,-42.22498,1.533761,-67.14189,-24.8663,-50.89731,-28.66666,-18.38423,-45.33662,-36.25782,-49.71406,-11.04968,21.5319,18.66227,-31.88836,-67.07464,-41.5537,-41.51448,-19.69068,-16.15717,1.720085,TASK4T0
-13.20634,-12.65108,-13.18508,-28.71365,-20.96238,53.2086,-39.55747,-1.106992,25.3533,-26.25717,-21.9266,-26.6315,32.46334,-4.534795,50.46669,10.18015,-33.69534,-15.10984,-7.231295,-31.63284,10.35352,-25.03752,20.7226,-9.570184,-15.76827,-47.74958,-0.3761289,8.085296,21.92697,0.7233731,0.8625705,-14.3575,-4.397368,-3.800367,34.07237,-3.00512,24.84245,3.069378,-44.49007,-0.9845452,-7.378754,28.7159,3.727274,43.06034,-34.88959,4.58707,-62.61531,-30.75199,-58.34002,-25.0783,-22.81434,-54.74764,-45.1884,-65.04224,-9.706086,7.429626,15.40097,-41.88198,-78.03584,-46.64894,-63.70496,-38.94574,-19.57378,-31.19451,TASK4T0
-17.21011,-6.360771,-13.55594,-40.51772,-38.45209,33.06004,-57.37678,10.97793,21.33717,-23.84731,-24.56444,-38.18098,11.243,-20.19668,50.12207,7.95393,-35.03024,-21.48975,-13.56161,-35.48096,-3.265539,-22.36295,18.87317,-15.2773,-19.91277,-47.15836,-0.8067247,-0.6936269,-18.53877,-9.491686,-11.12503,-7.550645,-0.548758,2.352372,32.89774,3.050719,37.57242,-0.4611277,-35.24863,2.721537,-2.467457,49.49952,2.723811,1.9587,-30.93665,-5.170192,-49.80885,-14.82675,-46.0306,-28.21252,-14.4873,-41.89605,-40.93191,-58.69068,-16.28586,20.15212,31.25998,-25.76322,-68.99116,-38.32365,-34.07212,-16.2718,-8.720716,-6.74614,TASK4T0
-1.118937,-5.507928,-13.08993,-25.4194,-20.65886,45.08563,-44.0892,11.07294,25.60351,-22.04101,-13.26815,-26.58714,28.19682,-7.164156,52.07837,-1.369464,-24.28465,-10.22012,-4.28649,-34.17763,1.551024,-13.68981,21.93642,-5.841358,-14.77102,-42.86886,3.956928,15.92916,-13.96262,-0.6449299,1.656736,-9.736294,-1.056361,0.6169787,35.24364,14.45086,43.63738,18.22,-29.05047,10.7646,-7.937128,47.71025,-0.867568,29.52968,-45.53849,-6.044976,-55.18756,-30.43567,-64.16191,-35.87393,-30.05338,-59.64539,-47.18037,-54.05677,-23.68106,7.06514,13.86464,-41.69659,-82.09166,-53.75536,-48.17205,-26.98539,-16.99221,-1.404873,TASK4T0
-13.76629,-14.0488,-13.83958,-38.33585,-32.97785,35.10763,-48.42636,-0.1077131,11.64776,-30.15845,-22.80426,-42.67588,23.78181,-17.84884,43.3755,2.462145,-31.7643,-25.82678,-13.76638,-46.80017,-8.635209,-26.00923,15.09822,-6.76571,-11.66602,-50.06356,-2.557485,11.20149,27.38504,-3.025388,-8.38122,-7.912247,-7.151366,-2.774616,41.21469,15.16014,30.88658,15.48894,-19.02646,11.76648,-3.277371,46.03292,4.95877,14.00107,-30.53562,1.16086,-33.20089,-17.95398,-40.27306,-17.8806,-9.819283,-43.9603,-31.94245,-56.10289,-14.88346,29.38832,34.14015,-24.2004,-74.53943,-55.35413,-28.20539,-10.77502,-7.320264,13.77912,TASK4T0
-9.906561,-9.255822,-20.05178,-35.27549,-31.75006,36.21385,-55.95254,5.250487,17.8615,-23.35621,-21.163,-46.55787,13.47583,-8.609311,55.04607,18.1269,-32.63671,-28.45074,-9.591366,-47.09038,-18.32689,-18.39896,22.62933,-5.542745,-4.790755,-39.2514,-0.2769422,7.70646,0.1264662,-2.899989,9.378046,-14.13442,-8.223583,-1.312299,28.74763,13.48555,21.98654,7.32348,-16.15254,-13.51694,-20.00011,45.81886,3.72149,21.76989,-35.51594,-10.29241,-60.98055,-39.89376,-66.78679,-35.10136,-32.37646,-67.85768,-50.23997,-83.66013,-20.75825,0.346371,7.761384,-47.35774,-95.32973,-57.09653,-57.2368,-38.84887,-21.782,-26.5753,TASK4T0
-7.737188,-4.557843,-7.921579,-28.01209,-23.30674,39.4453,-45.13816,9.698382,25.04661,-18.2376,-11.68425,-24.58284,24.22108,2.781111,63.27105,13.49004,-20.85583,-18.06167,-9.94448,-34.51154,0.6563895,-18.80696,31.72775,2.894518,-1.024639,-29.98719,12.87659,19.05738,20.24739,22.31139,11.91477,-0.8876248,7.38259,11.54086,35.72369,22.14833,29.93126,16.50388,-5.324509,11.75117,14.1415,54.91521,18.04623,15.27626,-9.098461,9.867984,-17.14409,-2.463874,-43.04394,-18.94199,-7.292407,-42.77797,-34.94213,-50.76781,2.686014,29.46869,45.43364,-15.03419,-61.19611,-33.40175,-24.31222,-4.270998,13.42405,11.95405,TASK4T0
8.261385,3.38314,4.569522,-22.72753,-22.89795,42.39202,-43.62286,22.96931,28.8651,-11.67659,-3.712054,-37.12513,19.91405,-5.001248,62.2193,13.16113,-10.35272,-14.24624,-5.343995,-30.18649,8.866081,1.688296,30.02077,3.681583,-4.080102,-28.77783,6.109218,19.05359,1.79107,9.801491,13.60652,-6.229323,-1.843542,3.577175,37.88274,25.30185,40.32891,21.96973,-2.193363,0.1752218,15.29656,45.97509,-9.238385,27.09733,-33.39925,-1.074415,-30.52297,-18.9353,-45.61388,-23.54171,-17.35091,-49.85201,-44.54476,-62.44152,-10.73736,19.68607,32.99765,-27.93299,-77.18465,-56.28288,-32.50954,-17.07072,-12.69377,-2.237753,TASK4T0
-4.875038,-11.18291,-7.810592,-35.03217,-33.67386,25.03419,-50.8688,17.71151,20.55002,-18.98924,-8.783147,-49.97614,16.95351,-14.96417,54.7963,15.38893,-9.726276,-27.46317,-5.586723,-44.512,-8.421524,-27.33725,11.76506,-7.935017,-8.643889,-40.40057,-0.4180712,10.48969,-11.78659,9.883265,11.76525,-2.401191,-0.4726926,4.861643,37.53709,21.97311,23.16034,13.68514,14.1593,-6.490341,-3.020893,46.29052,16.44932,31.34542,-18.01459,-2.117537,-20.8842,-3.956301,-34.05803,-21.62263,-2.400445,-44.01095,-23.90016,-45.05068,0.2451321,46.44013,51.35073,-9.669046,-65.34698,-37.35696,0.05575163,7.858678,6.129188,31.89756,TASK4T0
27.0549,14.20218,13.60499,-4.859849,-3.298357,54.6603,-37.48393,32.36274,42.35326,7.964713,18.30999,-12.44253,39.35407,14.37535,89.88956,46.45559,16.99686,1.518214,16.52591,-27.71686,21.97994,-4.355184,42.61742,20.65192,24.51189,2.375011,26.89762,28.79599,29.38803,38.8596,46.02777,28.57266,24.13359,26.40333,53.39729,46.52314,36.16253,18.04091,26.04041,6.28195,22.51593,53.66979,28.23029,33.90055,3.562394,19.41604,2.135494,3.075914,-28.97754,-7.095541,3.201822,-30.75329,-19.88078,-44.4995,8.168583,44.76505,54.69002,-18.51337,-59.36616,-36.73811,-21.14564,-9.800844,11.19506,1.112958,TASK4T0
