segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,labels
-2.352696,2.211185,-1.019004,-0.6652106,-4.198521,-4.510745,1.212557,-0.1288783,2.509464,1.911143,-1.063608,-3.390173,0.0731956,boundary
-7.115252,-0.2209689,-2.654185,-5.379847,-11.45861,-15.27281,-2.63964,-3.331439,-2.988444,-2.974197,-5.30473,-10.02604,-4.405556,boundary
-6.13626,-7.086931,-10.47929,-10.3286,-24.91048,-11.9555,0.4000199,-20.82941,-20.19177,-19.47585,-17.24418,-13.80195,-14.70675,boundary
-9.173398,-7.346858,-10.01283,-13.11877,-4.707637,-18.96236,-3.105646,-23.75414,-24.31432,-22.98576,-11.57015,-21.85699,-16.54556,boundary
-5.689057,-4.760682,-6.970034,-8.571445,-16.55735,-12.20244,-1.773389,-14.67164,-15.46725,-13.00202,-12.32394,-12.56135,-12.23368,boundary
-1.826246,-3.72123,-6.693511,-6.167906,-14.76334,-7.784498,2.350132,-14.22928,-12.2744,-10.98322,-9.038802,-8.923897,-7.42832,boundary
-8.357203,-4.3479,-6.157694,-9.681887,-1.327069,-14.22407,-3.297512,-18.48508,-20.39442,-18.10184,-8.072952,-16.5167,-11.80069,boundary
-4.381304,-2.374258,-4.98767,-6.744738,-11.99062,-13.18933,-1.911386,-10.8382,-10.97634,-8.515238,-10.48082,-10.94682,-8.727684,boundary
0.1445461,-2.639085,-2.965016,-3.106969,1.192905,-3.080622,0.6974427,-9.181597,-8.300627,-6.134205,-2.597532,-5.650465,-2.79811,boundary
-4.093455,-1.131296,-1.145298,-3.648687,1.813762,-7.071312,-1.305697,-8.634957,-9.997486,-8.39701,-2.963887,-7.329057,-4.372491,boundary
-1.649905,-2.109829,-5.519465,-4.863568,-18.10508,-8.897326,-0.1726068,-11.51031,-10.14745,-8.947687,-13.50123,-8.509705,-7.039908,boundary
-0.5635728,-2.243019,-1.746384,-2.212947,7.389987,-1.551088,-0.7933314,-8.13661,-8.878445,-7.747838,-3.244308,-5.68332,-3.594301,boundary
0.4981965,-1.16633,0.6277465,0.2215023,7.17819,-0.9219805,-0.5974101,-3.201377,-4.789976,-3.719513,0.2356536,-1.357348,-0.04407925,boundary
-7.82552,-9.191898,-17.15271,-12.27646,-4.710822,-12.31437,-0.8784369,-16.51336,-18.38213,-16.2236,-11.04876,-13.11488,-12.96854,S  8
-12.55364,-9.595063,-16.83055,-14.72288,-27.30841,-18.31822,-3.053244,-19.60843,-19.21625,-20.08115,-18.9658,-19.50931,-16.32166,S  8
-9.933336,-11.28729,-18.49659,-17.88136,-13.94025,-16.78242,-2.017427,-28.97369,-33.70662,-31.46804,-19.79594,-22.4071,-22.52146,S  8
-18.01543,-12.89809,-21.21985,-21.57575,-8.832304,-28.93077,-3.403858,-25.57221,-29.33168,-26.85823,-16.31861,-26.05441,-21.525,S  8
-10.46347,-11.49066,-16.44385,-16.28759,-7.588037,-9.583749,-3.125538,-24.45337,-26.50355,-26.59682,-15.05417,-21.32771,-18.12388,S  8
-9.66312,-13.49104,-21.48475,-18.90166,-40.35688,-25.10074,-0.4906947,-29.44224,-33.22004,-31.99968,-25.94591,-25.12303,-24.57428,S  8
-17.43744,-12.05707,-17.15469,-20.46859,3.080824,-25.12324,-4.341815,-27.2402,-30.40935,-29.75243,-13.22219,-26.60145,-21.52669,S  8
-5.689536,-11.06302,-18.03919,-15.62922,-14.45061,-14.37188,2.94958,-29.87002,-32.06632,-32.22384,-17.4256,-22.86381,-20.37258,S  8
-4.694361,-9.533138,-17.78306,-12.63909,-31.13668,-13.028,-0.7246083,-21.8534,-21.75826,-23.03919,-16.98125,-15.42199,-16.36614,S  8
-12.14647,-7.978034,-12.70416,-12.28711,-6.116145,-15.60255,-1.024942,-19.15751,-20.2718,-21.50643,-11.77886,-16.7459,-14.8739,S  8
-4.59355,-9.322641,-15.77699,-13.39956,-0.2954889,-19.21553,4.581456,-28.28112,-28.85731,-30.03316,-11.34691,-21.6066,-18.34929,S  8
-0.8240215,-5.184783,-13.94866,-6.729064,-24.17127,-4.284316,0.2962893,-13.82687,-11.88976,-14.32488,-11.61602,-7.125397,-9.672243,S  8
-6.142783,-4.029301,-13.73505,-6.300296,-30.95433,-7.875245,2.536305,-13.89301,-12.09799,-14.34883,-15.30554,-8.492145,-10.25108,S  8
-7.287049,-4.85573,-7.586622,-9.134029,30.95852,-16.84059,0.9691688,-17.63872,-18.95035,-19.74694,1.390034,-14.97122,-11.0008,S  8
-3.002189,-2.410922,-8.157242,-3.730814,-17.86646,-5.61583,0.5732344,-6.049954,-4.830363,-6.514344,-7.401149,-5.120061,-6.031064,S  8
-1.358335,-2.340213,-13.62985,-4.805142,-37.52621,-2.826886,2.966773,-12.78856,-10.22941,-12.34777,-17.0605,-5.837755,-9.858159,S  8
-6.757155,0.8206533,-2.180083,-4.291811,20.3943,-11.24141,-1.336315,-8.790284,-11.37496,-10.95469,2.197237,-7.147347,-5.429353,S  8
-1.947278,0.8978499,0.9922949,-0.8857237,12.65543,-3.156883,0.7219002,-1.184309,-2.116971,-2.605047,3.060858,-3.934288,-2.241081,S  8
-3.919051,-0.2406363,-5.921356,-3.903134,-28.34753,-2.812534,-0.2292468,-7.144981,-6.339524,-7.050417,-11.62782,-3.200994,-7.681765,S  8
-0.2757885,3.661237,-0.2055425,-0.9647665,-1.47611,-4.372551,-0.5967005,-5.250313,-8.353713,-7.179984,-2.586215,-3.424181,-4.288557,S  8
2.95053,3.786225,6.486088,1.401534,19.9395,3.113125,1.729043,-1.888808,-2.755175,-3.61263,5.698668,-0.174632,0.2165271,S  8
-10.00406,-8.546223,-5.507745,-9.635639,-19.77552,-10.91395,-6.769358,-21.78905,-22.90021,-23.1112,-11.29226,-14.57509,-12.88036,S  9
-8.014336,-9.268626,-7.611391,-9.674459,-9.385165,-14.01828,-8.650283,-15.60331,-15.64072,-16.93888,-7.63606,-14.39407,-10.60384,S  9
-8.537566,-7.93238,-3.521818,-9.801247,3.320058,-19.56516,-6.39012,-16.58874,-20.00723,-20.5518,-4.298033,-18.66192,-12.37948,S  9
-10.33531,-5.860337,-3.874207,-5.861794,-10.7311,-8.372617,-5.853537,-9.26087,-9.692817,-9.769702,-6.331158,-9.805579,-7.173478,S  9
0.5826017,-4.886999,-2.85193,-4.166859,-0.2164238,-3.789627,-6.200676,-9.784402,-11.0949,-11.34611,-3.143882,-6.734289,-5.181514,S  9
-2.796998,-2.975237,-1.272918,-3.330409,-9.153601,-8.596239,-4.993791,-6.583222,-7.231596,-7.822503,-1.955097,-6.644033,-5.199381,S  9
0.1941428,-0.2719971,-2.014165,1.423078,1.988995,3.098249,-1.804831,2.316931,2.65461,2.341478,0.03276338,2.675091,0.4333529,S  9
4.282706,2.113477,4.321259,4.506826,9.003477,5.519376,-4.892343,0.7584323,1.610353,0.2988603,5.758717,5.252819,4.16563,S  9
5.500735,2.164807,0.2230103,5.887244,-11.81914,10.90322,-2.335603,2.910861,4.06722,3.870374,0.2012825,9.135762,2.543501,S  9
9.052135,2.523552,-0.8506541,5.788891,6.723164,10.33026,-0.2361544,5.713022,6.221676,5.245199,3.556315,10.11483,4.196206,S  9
2.533201,6.076397,8.463709,7.28673,13.81481,5.495361,-2.923663,9.647251,10.93327,10.00376,11.67889,9.006454,9.674435,S  9
7.048421,4.207248,1.306176,8.48729,-10.54037,17.86709,-1.361505,3.672198,3.772274,4.028093,-0.04247133,12.80845,4.556857,S  9
3.779178,2.75035,3.942772,3.287969,18.89001,1.173734,-3.783539,1.462377,0.9011935,0.6679243,8.7971,2.971972,4.348922,S  9
-0.4428424,4.430921,5.35709,3.066455,6.243723,2.652825,0.1745993,7.871062,5.81714,6.820408,6.91342,3.077256,6.821004,S  9
3.492377,3.69637,3.224388,5.382092,-12.50923,5.290915,-1.07559,2.604183,-0.08499929,0.2569528,-0.1887801,4.264073,4.393716,S  9
-3.481032,3.72173,9.4476,0.2397806,21.61608,-6.803261,-4.477722,-1.671436,-4.081896,-2.634853,11.48493,-4.882941,5.232971,S  9
-4.089688,2.70503,5.186917,-0.3377521,17.67873,-0.5605112,-0.3387892,1.539854,-3.768426,-1.69724,6.537017,-2.878727,4.74648,S  9
4.073559,3.976103,5.673708,6.010114,-21.6128,-0.8003546,0.9793212,8.280445,5.456719,5.555706,1.16712,2.51507,8.556067,S  9
3.959794,5.062294,8.518807,4.974767,2.268785,4.685715,1.737668,2.899215,0.4881373,1.114332,7.457304,3.23486,9.200034,S  9
-2.653157,5.476374,11.33049,3.242937,43.28459,-1.276535,-0.3989309,4.938184,-0.2173283,1.734175,16.28322,0.8105008,9.73429,S  9
9.032045,5.819908,8.009564,12.74111,-22.94321,15.50736,2.375442,17.68552,18.60689,17.34192,5.026397,16.30586,16.57108,S  9
14.90722,-4.302556,-12.77884,-5.554319,-2.957238,2.346528,4.089632,-16.09269,-15.4654,-17.19759,-9.796741,-8.997026,-11.20754,boundary
-29.6862,-4.630731,-5.988791,-16.11527,-2.366076,-23.17403,-11.87543,-8.905297,-8.969784,-11.49257,-4.463353,-14.98733,-8.407503,boundary
3.692846,-13.96172,-28.81415,-18.79745,-53.63479,-10.78363,8.343628,-40.4103,-38.64977,-41.26171,-37.26097,-24.65157,-30.29877,boundary
-14.05014,-5.703343,-11.31993,-13.37568,0.8598273,-13.50839,-5.353854,-20.63381,-22.54447,-23.64368,-7.515953,-17.50389,-13.97565,boundary
-26.72064,-9.872374,-13.59282,-21.2073,4.163517,-33.43937,-8.479229,-24.8854,-26.96204,-28.22272,-12.08272,-26.78633,-17.71004,boundary
2.104635,-10.34053,-21.2703,-12.97999,-59.20876,-7.209411,2.179626,-27.7015,-27.38988,-28.84325,-31.72108,-17.32565,-21.84686,boundary
-23.94205,-7.237019,-10.86644,-19.07285,8.375402,-27.44143,-6.156888,-25.35542,-30.73359,-29.85818,-8.846044,-24.84278,-17.49951,boundary
-8.537642,-9.097971,-15.61713,-15.75816,-7.468647,-20.16618,-2.289214,-26.54548,-29.00862,-29.12796,-17.17545,-21.989,-18.69017,boundary
-19.25104,-5.849689,-7.560594,-12.2761,-18.14734,-19.65924,-8.899326,-11.60319,-15.42527,-14.20518,-11.34775,-14.7237,-11.10577,boundary
-2.283515,-5.139701,-8.9894,-11.3357,5.965801,-15.18256,-0.2589634,-20.95431,-25.7544,-24.05037,-9.913547,-16.58783,-13.73808,boundary
-14.38368,-9.033978,-9.246866,-16.35988,4.93511,-20.74515,-4.881716,-26.4912,-32.62121,-28.71528,-10.24314,-20.43012,-17.42845,boundary
-11.38965,-8.444639,-8.281933,-16.32779,12.81169,-19.1219,-3.945589,-24.77989,-30.42531,-26.83204,-8.465756,-19.80422,-16.50519,boundary
-5.818138,-12.12744,-17.36215,-12.26722,-27.37978,-13.86888,0.6820637,-20.34797,-23.13813,-20.8513,-23.24955,-15.74692,-17.04942,boundary
-13.55378,-9.765239,-7.798109,-16.47598,11.59684,-24.99723,-4.965961,-34.42425,-38.04546,-35.7942,-10.67414,-24.71595,-19.72155,boundary
-6.635464,-10.0648,-16.89004,-14.56021,-34.81508,-12.73152,-1.333594,-30.59743,-29.93492,-29.70738,-23.83298,-17.51866,-19.57894,boundary
-7.218658,-11.73473,-14.10506,-14.08574,2.055254,-19.9948,-1.292478,-26.65557,-30.40768,-28.8527,-16.17202,-19.78234,-17.64445,boundary
-9.740994,-10.96751,-12.05049,-14.19045,-8.163818,-23.6993,-3.927229,-32.29482,-32.19263,-31.89077,-16.80249,-24.04406,-19.27963,boundary
-8.237958,-11.27905,-19.40183,-15.11507,-49.23841,-16.59721,-3.762581,-33.2221,-29.77093,-31.15359,-29.51846,-21.12225,-21.44061,boundary
-6.24572,-10.21079,-11.36885,-14.11939,12.12374,-18.59493,-3.036612,-28.20708,-30.08075,-29.3627,-10.37359,-18.25966,-16.94679,boundary
-8.620564,-10.48533,-14.69393,-13.46082,-28.30665,-21.06136,-6.113307,-26.24729,-24.57359,-25.16535,-19.86715,-20.70461,-16.40464,boundary
-10.49461,-8.949467,-11.81478,-14.44228,-8.25978,-21.53416,-7.385848,-27.12984,-25.07164,-26.6742,-15.1679,-22.24591,-16.89864,boundary
12.62761,2.377068,-0.2694036,6.057091,-7.816222,15.66198,4.962828,3.623493,4.073553,4.594808,-1.79427,7.985851,4.896479,S  2
-0.2730109,-1.81267,-2.271487,-0.9968262,-13.21269,-0.724824,1.024374,-3.835837,-2.980021,-3.103271,-5.741561,-2.051906,-0.3130912,S  2
2.060272,1.186945,4.863989,3.280208,14.51321,2.137429,-0.3840626,4.263827,2.541131,5.470001,5.766872,1.900782,4.01409,S  2
7.531485,3.680475,0.6734639,5.395534,-9.279121,2.626896,2.020089,6.056427,5.608923,7.345664,-1.887418,5.411521,5.085527,S  2
-0.3388328,0.7551697,1.442008,-0.2864456,-0.9908139,4.031728,-0.7027732,-5.445354,-7.857829,-5.675404,-1.058138,-2.592405,1.633788,S  2
1.297612,3.028739,5.420848,4.469221,1.353355,3.005704,0.4039431,4.284675,5.150333,7.32232,7.283836,3.317577,7.321775,S  2
4.120167,2.842424,2.432483,3.475431,-7.525206,-2.488649,1.484859,1.707978,-0.7842579,2.264306,-2.171873,0.1307363,2.812613,S  2
-1.535494,4.245729,4.245733,2.739798,3.619256,0.4384111,-2.443124,-1.99185,-5.742933,-1.477722,3.162268,0.2180363,3.720891,S  2
1.251684,5.471623,6.455144,5.248128,9.288076,3.392138,-1.405465,3.5833,4.445817,6.18312,8.883018,4.209263,8.16474,S  2
5.974619,3.662721,2.988055,4.513063,-7.772522,10.4363,3.605482,0.1587024,0.2555967,1.710651,0.7816477,3.86536,4.120613,S  2
-5.842583,4.549501,6.188286,3.144662,-1.882462,-8.021924,-3.653609,6.503704,5.230605,8.592264,6.260578,2.435155,6.152496,S  2
9.460415,4.738594,4.477093,6.356225,17.82431,10.9613,0.7216867,2.003695,1.675812,3.562436,6.345558,7.430791,4.772132,S  2
1.174533,5.076292,2.124606,4.150353,-2.729578,8.402864,1.4782,6.154179,9.028527,8.337269,4.46037,7.830795,6.029142,S  2
3.443609,3.13382,4.677358,4.21083,5.523702,9.629755,0.6155277,9.558409,13.41766,13.58662,8.738848,8.266887,7.617946,S  2
9.161176,3.241969,1.470229,4.935072,-3.730042,8.73238,1.761758,6.710313,8.305521,8.794384,1.254863,9.011294,3.752466,S  2
0.4267903,2.406259,0.7854065,2.000637,6.080192,2.230397,0.7162577,8.29823,11.11293,9.989142,4.348407,5.842371,3.996531,S  2
8.124001,3.013971,0.9486522,3.667178,18.97016,17.04017,2.377323,7.373594,13.35324,11.65615,8.235025,9.36856,5.681904,S  2
6.127245,4.313397,-0.1189494,4.044099,-18.30371,8.501225,1.59102,11.25297,15.87039,14.14305,-0.04281007,8.983164,6.255582,S  2
9.935532,-0.2213164,-0.2091119,2.602829,2.483269,9.67153,5.198779,4.2299,8.910905,7.038304,1.316178,4.763112,2.441541,S  2
-9.642728,3.836716,2.261685,-0.6765913,10.65763,-7.154808,-5.324499,8.036937,11.03074,10.04067,5.436198,0.8749814,3.531845,S  2
14.87171,4.496094,-1.765186,5.067033,5.194392,15.03866,6.007181,2.5533,7.88815,5.192401,2.091693,6.359669,4.210938,S  2
1.792677,4.8768,2.272092,5.39208,-12.16038,11.48182,1.234994,12.46166,11.60899,12.73316,1.834908,7.742916,6.890598,boundary
-4.603162,3.284516,3.720097,-1.654363,6.852551,-4.941434,-3.025018,-0.165068,1.341122,0.5897301,3.77935,-4.598135,1.573491,boundary
5.195948,3.879175,1.067681,2.330882,11.83317,6.309398,4.224192,8.448687,7.603693,8.653314,3.001708,2.288629,3.463919,boundary
-2.245888,1.624444,-0.329325,-1.293089,-10.26199,-0.06220925,-0.4208845,3.919104,4.24402,4.09302,-2.239287,-0.6606712,1.367911,boundary
-2.344568,2.024204,2.367268,-0.8085973,14.06381,1.067998,-0.7664566,2.572904,3.691718,3.460095,5.611412,0.219435,3.459145,boundary
0.108096,3.03083,1.58122,0.5649571,-0.5581011,1.846722,1.772908,3.284706,4.821573,4.201504,-0.4960631,0.2546548,2.743835,boundary
-1.055851,0.478366,-3.461513,-2.008079,-25.7856,-0.3212446,-0.2608692,-4.447537,-0.3345906,-2.81754,-10.27473,-1.995341,-2.078253,boundary
3.999662,0.9800024,0.4363984,2.558081,3.048995,5.688987,2.862753,1.931698,3.640711,2.374435,-0.5049924,5.221653,3.633749,boundary
2.750691,4.02902,4.207515,3.822121,-9.525498,4.556646,0.7822602,0.9391919,3.420155,1.876676,-0.7882658,4.810228,5.137928,boundary
5.536188,0.8748251,-3.861571,3.01021,-34.8758,7.744709,2.231443,-5.267469,0.8956546,-2.876499,-13.39567,5.553568,-0.2635482,boundary
-2.25458,-3.195977,-5.94352,0.3613063,-34.86258,16.74724,1.681096,7.060083,7.408469,9.933587,-7.036068,7.118849,-1.21516,boundary
-2.55767,2.497955,4.294235,-0.8907257,20.45258,0.7168823,-1.738357,3.495004,2.347027,5.081838,9.453452,0.6428892,1.733645,boundary
6.773175,3.073154,1.320727,3.875007,-7.14798,11.12238,1.269473,10.9853,10.50059,10.94869,3.213996,6.644223,4.552495,boundary
-1.930784,-1.589878,-5.385097,-0.1034548,-22.07136,7.766651,3.001169,5.413295,7.459215,9.194783,-5.698167,2.949465,-1.044381,boundary
-0.5198384,0.5771961,-0.6610564,-3.003043,4.506773,-0.7589995,0.2224457,-1.586017,0.7929837,0.07676906,0.3708934,-3.229391,-3.286409,boundary
15.31722,5.458591,6.769705,5.592335,32.99889,4.633373,2.474702,7.123176,6.658545,6.130529,12.66395,3.693801,5.470686,boundary
-6.310262,1.010065,0.8323682,0.5086344,-8.926476,2.452228,-0.02850509,5.495873,8.327523,8.248051,-1.364109,1.463895,1.671051,boundary
4.552421,-0.5135588,-2.180484,0.542237,-16.59413,4.040987,2.425909,0.7279989,6.263383,3.028215,-7.205128,1.102776,-2.220102,boundary
9.919023,2.712562,4.287856,2.90756,36.97445,2.642855,5.784916,0.01790347,1.317485,0.4749914,10.75944,-0.268577,1.475977,boundary
-4.724854,2.573626,7.503583,2.648732,6.323203,2.588031,-3.932393,5.91859,8.517018,6.607328,4.446221,3.42907,4.392557,boundary
7.621951,-0.1818648,0.6124027,6.27497,-18.9997,9.39253,4.506768,4.848644,10.37442,7.794436,-5.461932,7.448926,2.348184,boundary
0.3483576,-4.711892,-8.417462,-3.638044,-9.391253,-0.04025599,1.300755,-5.155375,-6.403706,-5.020305,-8.623713,-3.266071,-6.96522,boundary
-3.181372,-2.820947,-3.428078,-4.381744,1.057267,0.1190605,0.2138404,-4.585062,-4.28831,-3.63089,0.00732771,-1.676371,-3.228526,boundary
0.9642369,-0.7786232,-2.662933,-0.1099599,3.886182,4.644005,-0.3155318,3.649071,0.3574036,2.075368,0.6653553,2.709781,-0.7070205,boundary
-1.896626,-0.7372703,-4.780905,-2.162314,-12.7423,2.710647,-0.07537479,-5.508689,-6.716933,-5.282568,-6.286556,-1.584001,-5.790567,boundary
-1.176851,-0.07025881,0.6962048,-2.056098,14.89301,-0.4871183,-1.981451,-3.994889,-3.378201,-3.8742,5.75809,-0.4372843,-0.9622608,boundary
2.88305,-0.8952215,-1.899871,-0.2471536,-9.521941,5.11047,1.161334,0.5698038,2.176042,1.869812,-1.333163,4.105752,0.1841486,boundary
-2.866126,2.822537,2.481092,-1.254184,3.23759,-0.3502634,-1.261407,-3.88539,-5.052677,-3.851244,3.413218,-0.9666395,-1.634754,boundary
-1.354315,2.300665,5.853924,1.697211,15.37943,-0.8649136,-2.799701,2.059354,0.6820377,-0.003354793,9.808124,2.108979,2.759822,boundary
1.580655,-0.06384069,0.3175457,0.4462965,-19.5927,0.3620303,0.6336065,-0.9516574,2.970305,1.324402,-0.5117854,3.147229,1.468383,boundary
-1.283486,2.28286,6.218293,0.3769242,8.288219,-1.945403,-1.088712,0.1737978,-0.7246056,-0.1486757,9.330815,0.937711,2.362975,boundary
3.617882,3.324955,5.239606,2.620053,30.65396,7.423588,0.7975385,7.192807,6.053058,8.290408,11.17709,6.301178,6.358412,boundary
3.932457,1.100076,0.6306687,0.4948045,-10.94769,8.55155,1.714988,2.65958,2.462999,3.909052,-2.080049,6.240791,1.832991,boundary
4.324131,1.771019,0.6637377,0.6088924,10.87329,7.212452,1.518729,3.008698,1.521554,2.805304,3.81924,3.388553,2.255383,boundary
3.42307,2.872727,1.178082,0.1767482,21.09817,5.842447,2.404568,6.425819,1.967699,4.788011,8.432211,3.941883,2.878956,boundary
1.48595,1.834828,0.1032794,-2.506389,-10.13725,5.822058,1.490083,-2.60698,-4.402505,-2.311709,-1.375507,2.116632,-1.018075,boundary
4.207042,0.827191,-0.1596906,-0.1991989,-9.030799,3.346403,2.786701,3.365724,0.9795772,2.471612,-0.4769068,1.710829,0.9815545,boundary
1.844329,2.354556,0.461647,-0.7364968,11.52494,5.099674,3.508984,3.589859,-0.6321132,1.299677,6.778123,2.802674,1.199913,boundary
-0.2454861,2.298579,0.8293652,-2.885257,5.41812,1.203687,0.4007815,-3.633863,-7.823094,-4.536898,3.753242,-1.684724,-1.8318,boundary
1.351782,0.1757613,-0.06487978,-1.5533,-12.39941,-0.8978065,2.575278,4.393271,1.309917,2.660799,-0.7682503,-0.3012897,-0.1757609,boundary
-0.7832569,1.850119,4.281503,0.2720991,8.692701,2.547762,1.638796,-0.5073895,-2.216181,-1.158989,8.40155,2.919498,2.478797,boundary
1.428251,0.5106159,1.130462,0.6584025,-6.035113,2.039035,1.291009,1.444075,-1.99292,0.7890285,2.097003,1.375984,-0.2283583,boundary
2.357948,-1.616514,1.829282,-1.453413,-0.561329,-5.917342,1.845727,-8.544244,-7.196241,-6.842927,-0.2452847,-4.63047,-0.3206108,boundary
-6.529585,-0.8423481,3.891456,2.727957,7.873996,-4.075815,-2.480991,5.370621,3.166744,4.827768,8.077316,2.597993,6.390926,boundary
3.77329,-0.5390571,2.772389,6.472517,-19.25137,11.98456,-1.120888,6.617779,6.672646,7.506148,0.3985837,8.509161,5.970373,boundary
5.247865,-0.763602,0.8010169,1.400934,21.4699,7.025362,1.463917,-1.60654,-1.846065,-3.239427,5.051132,-0.4259614,0.2243466,boundary
-6.829838,0.918685,2.866068,2.035741,-6.607711,-9.753942,-0.5176492,7.055131,5.315146,5.859987,4.043477,2.651298,3.096884,boundary
4.235776,0.7024823,3.17801,4.864726,6.787029,7.040881,-0.4075868,8.7359,8.046628,7.527653,8.200863,5.64601,4.213559,boundary
1.003362,-0.2091318,-0.1684089,1.961452,8.039494,6.408287,-0.9113729,2.363932,3.636227,0.2318387,3.235826,2.07957,0.2809548,boundary
0.9114683,2.321139,0.1138403,3.407377,-25.6555,-1.086208,0.7690119,7.161442,8.564319,6.212552,-2.696875,5.308681,0.6430491,boundary
-0.06620325,1.575303,4.461031,1.697423,34.37014,-0.9206552,-0.3867376,6.511785,4.898718,3.145823,13.28034,1.856267,1.606733,boundary
-1.489683,-0.1454453,-2.394646,-0.03854502,-26.05374,-6.351047,-1.637789,2.00425,5.525612,1.286415,-4.958955,-0.0247803,-1.979431,boundary
-0.6048105,-0.1327024,1.167174,0.09876535,31.69296,-1.204073,3.493795,-1.487211,-1.146818,-1.842951,6.665562,-1.674096,-0.4608368,boundary
1.410944,-1.41058,-2.03331,-1.524323,-1.505829,-1.086726,1.713781,-4.725184,-3.667337,-4.344413,-4.319818,-2.590259,-3.748651,boundary
-0.5312189,-1.547893,-4.643299,-2.285432,5.185768,-3.486753,2.90479,-6.100177,-4.0716,-4.423978,-1.767864,-4.118805,-3.845946,boundary
1.613932,2.910028,-0.6234608,2.099961,11.08037,3.669794,-0.4818465,0.9925071,1.360374,1.402471,2.065314,1.033288,0.01308668,boundary
0.6962207,-1.931123,-6.214496,-1.992175,-13.09632,-0.2268542,3.24058,-5.077641,-4.389121,-4.968102,-9.023168,-3.691495,-6.639651,boundary
2.127319,-2.171511,-9.224027,-3.741563,-2.508019,-5.982562,3.761742,-6.972664,-6.359236,-5.578855,-6.66628,-6.4985,-6.338823,boundary
0.5782374,2.983177,-1.808188,2.239796,-15.19703,3.857429,-4.121687,-3.307972,-0.9446483,-1.578826,-5.616079,0.6408844,-2.422955,boundary
0.9316018,0.2901376,-5.95224,-1.393904,3.561397,-1.282759,4.133429,-6.61968,-5.486741,-5.196856,-5.065471,-3.27924,-5.645247,boundary
2.551001,1.252414,-7.499218,-0.7656673,-23.6973,2.417985,1.331244,-4.296716,-3.265178,-3.308777,-11.34194,-1.711374,-4.934217,boundary
1.270316,-0.9717423,-4.310914,-1.529189,-13.05815,-4.947989,0.08837975,-10.59769,-6.566514,-8.769212,-8.666306,-6.390601,-7.446832,boundary
